session_id,visit_date,country,device_type,traffic_source,product_category_viewed,pages_viewed,time_on_site_minutes,added_to_cart,purchased,order_value_usd
1376,21/12/2024,Germany,Mobile,Direct,Books,6,4.48,1,1,86.63
1377,18/05/2024,Australia,Tablet,Social Media,Sports,5,3.33,0,0,0.00
1378,15/03/2024,Canada,Tablet,Referral,Fashion,3,6.13,0,0,0.00
1379,24/12/2023,Australia,Mobile,Social Media,Beauty,4,4.49,1,0,0.00
1380,03/02/2023,USA,Tablet,Organic Search,Fashion,4,6.6,1,1,12.51
1381,23/05/2023,USA,Tablet,Referral,Electronics,7,5.36,0,0,0.00
1382,22/05/2024,Germany,Mobile,Email,Home,5,6.1,0,1,101.26
1383,29/10/2024,Canada,Desktop,Paid Ads,Fashion,10,6.93,0,0,0.00
1384,09/03/2023,Canada,Desktop,Organic Search,Home,11,5.51,1,0,0.00
1385,17/08/2023,Germany,Tablet,Paid Ads,Electronics,11,4.32,0,0,0.00
1386,27/03/2023,USA,Desktop,Referral,Electronics,12,8.86,1,0,0.00
1387,23/07/2023,Australia,Tablet,Direct,Home,7,4.88,1,1,119.28
1388,08/03/2024,Germany,Tablet,Referral,Home,4,3.64,1,1,217.96
1389,10/02/2023,India,Tablet,Social Media,Sports,5,6.21,0,0,0.00
1390,11/02/2023,USA,Mobile,Referral,Electronics,6,6.38,1,0,0.00
1391,10/06/2023,Canada,Mobile,Email,Sports,5,7.47,0,0,0.00
1392,29/12/2024,Canada,Desktop,Organic Search,Home,7,5.86,1,0,0.00
1393,01/08/2024,USA,Mobile,Direct,Home,3,7.97,0,0,0.00
1394,16/07/2023,UK,Desktop,Social Media,Fashion,4,3.99,1,1,85.16
1395,09/07/2024,Canada,Tablet,Email,Sports,4,4.8,0,0,0.00
1396,06/05/2023,Australia,Mobile,Organic Search,Books,6,5.55,0,0,0.00
1397,18/01/2023,UK,Desktop,Paid Ads,Books,7,9.82,0,0,0.00
1398,19/08/2023,Canada,Tablet,Paid Ads,Electronics,5,7.33,0,0,0.00
1399,23/04/2023,Australia,Desktop,Email,Electronics,5,7.15,1,1,44.14
1400,17/01/2024,Germany,Desktop,Referral,Books,4,3.58,1,1,38.80
1401,10/06/2023,UK,Mobile,Referral,Home,5,5.25,0,0,0.00
1402,20/05/2024,Canada,Tablet,Email,Beauty,6,6.52,1,0,0.00
1403,12/01/2023,India,Desktop,Direct,Fashion,8,3.75,1,0,0.00
1404,28/04/2023,UK,Tablet,Organic Search,Electronics,5,7.61,0,1,128.87
1405,31/08/2023,USA,Tablet,Referral,Electronics,4,5.37,1,1,21.85
1406,12/08/2023,Australia,Mobile,Paid Ads,Books,5,4.02,1,0,0.00
1407,05/05/2023,Australia,Mobile,Direct,Beauty,4,2.25,1,1,105.42
1408,28/12/2024,India,Mobile,Referral,Books,7,1,1,1,52.30
1409,10/08/2024,Australia,Desktop,Direct,Electronics,7,5.55,0,1,50.20
1410,04/06/2024,Australia,Tablet,Paid Ads,Electronics,2,8.06,1,0,0.00
1411,22/02/2023,Germany,Tablet,Social Media,Electronics,14,5.06,1,1,27.18
1412,05/11/2023,India,Mobile,Organic Search,Fashion,8,5.21,1,1,23.75
1413,13/02/2023,UK,Tablet,Organic Search,Sports,5,10.9,0,1,61.10
1414,05/06/2023,USA,Desktop,Email,Beauty,4,6.35,1,0,0.00
1415,02/03/2024,Germany,Tablet,Email,Beauty,12,6.42,0,1,74.68
1416,26/10/2024,UK,Mobile,Email,Books,7,2.22,0,0,0.00
1417,23/02/2024,India,Tablet,Organic Search,Books,2,4.49,0,1,95.72
1418,05/02/2023,Australia,Tablet,Organic Search,Books,5,8.97,0,0,0.00
1419,12/05/2024,Canada,Mobile,Direct,Electronics,6,5.55,0,1,11.29
1420,15/04/2024,UK,Tablet,Organic Search,Home,4,4.37,0,0,0.00
1421,09/09/2024,Australia,Desktop,Referral,Electronics,9,10.24,0,0,0.00
1422,31/03/2024,UK,Desktop,Email,Beauty,6,8.92,0,1,60.03
1423,25/04/2024,Australia,Mobile,Email,Fashion,7,3.61,0,0,0.00
1424,29/04/2024,Canada,Mobile,Paid Ads,Books,6,7.38,0,0,0.00
1425,22/06/2023,Germany,Tablet,Social Media,Books,4,7.18,0,0,0.00
1426,23/05/2023,USA,Desktop,Direct,Books,7,8.27,1,1,51.85
1427,19/02/2023,Australia,Desktop,Organic Search,Sports,6,3.82,0,0,0.00
1428,12/05/2023,Canada,Mobile,Organic Search,Electronics,8,5.85,0,0,0.00
1429,13/07/2024,India,Tablet,Referral,Beauty,5,6.16,0,1,334.70
1430,27/02/2024,Canada,Tablet,Organic Search,Home,4,5.46,0,0,0.00
1431,05/12/2024,USA,Tablet,Direct,Books,11,6.74,0,1,248.53
1432,20/04/2024,UK,Mobile,Email,Books,8,8.6,0,0,0.00
1433,21/02/2023,Canada,Mobile,Paid Ads,Fashion,5,3.83,0,1,69.39
1434,15/02/2023,USA,Tablet,Social Media,Fashion,8,6.25,0,0,0.00
1435,25/09/2023,India,Mobile,Direct,Sports,3,4.72,1,0,0.00
1436,30/11/2024,India,Tablet,Email,Books,6,1.55,0,1,55.98
1437,23/03/2024,Canada,Mobile,Social Media,Books,7,8.9,0,1,118.31
1438,03/12/2024,India,Desktop,Organic Search,Fashion,4,8.35,0,0,0.00
1439,06/03/2023,Australia,Tablet,Email,Home,7,3.27,1,1,65.50
1440,14/07/2023,UK,Mobile,Direct,Books,7,6.55,0,0,0.00
1441,30/11/2023,USA,Mobile,Social Media,Sports,9,3.59,0,0,0.00
1442,13/02/2023,India,Mobile,Social Media,Beauty,6,4.44,0,1,105.76
1443,21/05/2023,Germany,Desktop,Referral,Books,4,5.26,1,1,259.68
1444,05/09/2024,UK,Tablet,Referral,Fashion,9,7.25,0,0,0.00
1445,15/12/2024,Canada,Tablet,Social Media,Home,6,7.65,0,0,0.00
1446,22/05/2024,Germany,Mobile,Organic Search,Home,7,4.02,1,1,32.14
1447,30/07/2023,USA,Mobile,Direct,Books,3,7.2,0,0,0.00
1448,01/04/2024,Australia,Desktop,Social Media,Home,6,6.96,0,0,0.00
1449,18/11/2024,USA,Tablet,Direct,Home,8,6.77,0,1,249.65
1450,20/04/2023,Germany,Desktop,Email,Home,4,7.48,1,0,0.00
1451,06/07/2024,UK,Desktop,Referral,Electronics,8,7.34,0,0,0.00
1452,04/10/2023,USA,Tablet,Referral,Electronics,4,5.34,0,0,0.00
1453,06/01/2024,UK,Mobile,Referral,Fashion,4,3.19,1,0,0.00
1454,28/12/2024,UK,Tablet,Direct,Electronics,4,4.76,0,1,178.53
1455,22/03/2024,Australia,Mobile,Organic Search,Sports,5,3.53,0,0,0.00
1456,27/11/2024,Australia,Mobile,Referral,Sports,6,5.26,0,0,0.00
1457,21/04/2023,Germany,Tablet,Paid Ads,Electronics,6,5.9,1,0,0.00
1458,01/08/2024,Canada,Desktop,Referral,Sports,10,4.91,1,1,232.41
1459,01/10/2024,Germany,Tablet,Paid Ads,Home,4,4.69,1,1,106.94
1460,30/05/2023,Germany,Mobile,Referral,Books,8,6.47,1,0,0.00
1461,22/03/2023,UK,Mobile,Email,Sports,10,8.45,1,0,0.00
1462,05/05/2024,Canada,Mobile,Email,Home,4,9.07,1,0,0.00
1463,15/05/2024,Canada,Mobile,Direct,Fashion,5,6.63,0,0,0.00
1464,22/02/2024,Canada,Tablet,Paid Ads,Sports,8,6.31,0,1,12.68
1465,01/08/2024,USA,Desktop,Paid Ads,Fashion,10,5.98,1,1,42.43
1466,19/03/2023,Canada,Tablet,Direct,Fashion,5,6.85,0,0,0.00
1467,05/04/2024,Australia,Tablet,Email,Home,3,6.08,0,0,0.00
1468,18/04/2023,India,Mobile,Email,Fashion,6,6.46,1,0,0.00
1469,12/12/2023,India,Desktop,Social Media,Fashion,8,3.98,0,0,0.00
1470,26/04/2024,India,Tablet,Paid Ads,Sports,4,4,0,1,13.57
1471,29/08/2024,UK,Desktop,Email,Beauty,3,7.26,0,0,0.00
1472,06/11/2024,India,Mobile,Direct,Home,4,3.29,0,1,107.79
1473,14/05/2024,India,Tablet,Referral,Books,4,4.11,1,1,60.00
1474,21/11/2024,UK,Tablet,Social Media,Sports,3,5.19,0,0,0.00
1475,12/01/2023,Canada,Tablet,Paid Ads,Beauty,4,7.71,1,0,0.00
1476,16/03/2024,Australia,Desktop,Social Media,Sports,6,6.64,0,0,0.00
1477,24/07/2023,Australia,Mobile,Referral,Home,6,2.68,1,1,360.69
1478,30/12/2024,Germany,Mobile,Referral,Beauty,5,3.59,1,0,0.00
1479,02/08/2023,UK,Desktop,Email,Beauty,2,6.04,1,1,113.65
1480,26/04/2023,Canada,Mobile,Referral,Fashion,5,2.44,0,0,0.00
1481,02/02/2024,Germany,Mobile,Paid Ads,Electronics,6,7.23,1,1,83.10
1482,19/11/2023,Canada,Tablet,Social Media,Fashion,1,6.92,0,0,0.00
1483,31/01/2023,USA,Mobile,Paid Ads,Home,3,1.33,0,0,0.00
1484,28/11/2024,Canada,Tablet,Organic Search,Books,6,6.86,0,1,56.06
1485,07/10/2024,USA,Desktop,Social Media,Books,8,4.22,1,0,0.00
1486,20/04/2024,India,Desktop,Direct,Beauty,6,6.41,0,1,23.16
1487,16/10/2024,Germany,Mobile,Referral,Fashion,11,5.89,0,0,0.00
1488,07/07/2024,Australia,Desktop,Organic Search,Fashion,8,5.61,0,0,0.00
1489,12/10/2024,India,Mobile,Referral,Sports,4,2.83,0,1,86.82
1490,11/04/2023,USA,Mobile,Direct,Sports,9,4.92,0,0,0.00
1491,24/05/2023,India,Tablet,Paid Ads,Electronics,5,9.56,1,0,0.00
1492,01/01/2024,USA,Desktop,Paid Ads,Sports,3,3.23,0,1,43.11
1493,14/11/2023,Germany,Tablet,Referral,Books,7,6.26,0,1,3.95
1494,31/03/2023,India,Tablet,Direct,Books,6,1,1,1,30.48
1495,12/09/2024,UK,Mobile,Paid Ads,Beauty,4,7.03,0,0,0.00
1496,02/07/2024,Canada,Desktop,Email,Fashion,5,6.08,0,0,0.00
1497,09/03/2023,USA,Desktop,Referral,Fashion,9,6.29,1,1,46.91
1498,06/01/2023,Canada,Mobile,Referral,Books,7,6.61,1,0,0.00
1499,26/04/2024,Canada,Desktop,Paid Ads,Books,7,6.46,1,1,54.87
1500,28/09/2024,Australia,Desktop,Email,Sports,5,6.23,1,0,0.00
1501,04/02/2023,Canada,Mobile,Paid Ads,Beauty,6,8.28,0,1,87.63
1502,28/07/2023,Germany,Mobile,Organic Search,Electronics,5,6.63,0,1,13.28
1503,20/07/2023,USA,Tablet,Referral,Books,7,8.1,0,0,0.00
1504,26/12/2023,Germany,Mobile,Referral,Electronics,7,9.05,0,1,38.74
1505,05/07/2024,USA,Desktop,Referral,Sports,8,8.04,0,1,7.56
1506,08/11/2023,India,Tablet,Referral,Electronics,6,6.27,1,1,132.87
1507,03/08/2024,India,Desktop,Direct,Fashion,11,7.6,1,0,0.00
1508,10/08/2023,Canada,Tablet,Organic Search,Books,7,3.58,0,0,0.00
1509,03/08/2023,Australia,Desktop,Referral,Beauty,7,5.36,1,1,66.52
1510,20/11/2023,UK,Mobile,Direct,Sports,5,6.65,0,0,0.00
1511,09/05/2023,Germany,Mobile,Email,Beauty,7,6.31,0,0,0.00
1512,19/12/2024,UK,Tablet,Direct,Books,6,3.95,0,1,75.86
1513,28/11/2023,Canada,Mobile,Email,Fashion,5,5.18,0,1,134.05
1514,15/02/2023,UK,Desktop,Paid Ads,Electronics,6,3.82,1,0,0.00
1515,18/02/2024,UK,Tablet,Referral,Beauty,4,2.96,0,0,0.00
1516,14/11/2024,UK,Mobile,Organic Search,Books,5,3.65,0,0,0.00
1517,26/06/2024,Australia,Mobile,Referral,Sports,6,8.61,1,0,0.00
1518,20/08/2024,India,Tablet,Organic Search,Beauty,3,7.5,0,0,0.00
1519,17/06/2024,Australia,Mobile,Direct,Home,11,5.2,0,1,31.38
1520,31/01/2023,Germany,Desktop,Organic Search,Fashion,5,4.37,0,1,58.40
1521,07/05/2024,Germany,Tablet,Referral,Home,8,8.47,1,0,0.00
1522,03/02/2024,UK,Tablet,Email,Sports,7,4.37,1,0,0.00
1523,26/12/2023,UK,Tablet,Social Media,Books,4,7.63,0,0,0.00
1524,31/10/2023,Germany,Mobile,Email,Sports,5,5.07,0,0,0.00
1525,06/07/2023,Canada,Desktop,Paid Ads,Home,6,6.91,0,1,67.52
1526,06/10/2023,Canada,Tablet,Email,Home,2,3.61,0,0,0.00
1527,12/06/2024,UK,Tablet,Social Media,Books,7,5.63,0,1,168.41
1528,30/01/2024,Germany,Tablet,Paid Ads,Books,5,5.64,1,0,0.00
1529,06/03/2024,India,Tablet,Paid Ads,Beauty,5,10.69,0,0,0.00
1530,24/07/2024,Australia,Mobile,Organic Search,Fashion,8,5.39,1,1,23.18
1531,17/08/2024,Canada,Desktop,Social Media,Sports,5,8.39,0,0,0.00
1532,28/08/2023,Canada,Tablet,Direct,Books,6,6.18,0,0,0.00
1533,22/05/2024,India,Mobile,Email,Books,2,7.56,0,1,119.61
1534,02/05/2024,India,Mobile,Paid Ads,Beauty,6,4.92,0,1,46.65
1535,26/09/2024,Canada,Desktop,Organic Search,Electronics,3,7.03,0,0,0.00
1536,27/01/2023,UK,Mobile,Social Media,Electronics,3,3.29,0,1,33.21
1537,24/02/2024,Canada,Mobile,Direct,Beauty,5,9.89,0,0,0.00
1538,30/05/2023,Germany,Tablet,Direct,Sports,8,2.87,0,0,0.00
1539,04/05/2023,UK,Tablet,Referral,Electronics,7,6.3,0,0,0.00
1540,05/03/2024,USA,Tablet,Email,Beauty,6,5.5,0,0,0.00
1541,23/02/2023,India,Mobile,Direct,Sports,6,10.95,1,0,0.00
1542,03/12/2023,UK,Mobile,Organic Search,Sports,5,6.11,1,1,342.13
1543,12/02/2023,Canada,Tablet,Direct,Fashion,2,4.8,1,1,91.48
1544,03/02/2023,Canada,Mobile,Direct,Electronics,10,2.91,0,0,0.00
1545,21/02/2024,UK,Mobile,Direct,Electronics,6,8.3,1,1,173.24
1546,28/12/2023,USA,Mobile,Social Media,Beauty,4,3.53,0,1,26.77
1547,10/04/2023,UK,Tablet,Email,Beauty,4,3.96,1,1,46.75
1548,13/07/2024,Canada,Mobile,Referral,Electronics,8,10.88,1,0,0.00
1549,24/10/2024,Australia,Tablet,Organic Search,Electronics,6,6.33,1,0,0.00
1550,19/04/2023,Canada,Desktop,Direct,Sports,12,8.92,0,1,76.92
1551,17/07/2023,Canada,Desktop,Social Media,Home,8,5.5,0,0,0.00
1552,20/08/2023,USA,Tablet,Paid Ads,Beauty,9,7.32,0,1,29.43
1553,08/09/2023,Germany,Tablet,Organic Search,Home,7,1,1,0,0.00
1554,10/10/2024,USA,Desktop,Referral,Electronics,6,3.77,0,0,0.00
1555,01/05/2024,Canada,Mobile,Referral,Home,3,6.19,1,1,126.16
1556,12/11/2023,UK,Mobile,Referral,Home,8,6.23,1,0,0.00
1557,23/02/2023,Canada,Tablet,Social Media,Books,4,9.25,0,0,0.00
1558,06/05/2023,Germany,Desktop,Referral,Beauty,4,5.47,1,1,95.41
1559,06/07/2024,USA,Desktop,Email,Books,4,6.58,1,1,84.19
1560,16/01/2023,Germany,Tablet,Organic Search,Beauty,7,5.43,1,0,0.00
1561,25/05/2023,India,Desktop,Organic Search,Beauty,6,8.41,0,0,0.00
1562,13/12/2023,Australia,Mobile,Direct,Books,4,6.95,1,0,0.00
1563,01/10/2024,USA,Desktop,Email,Home,9,2.72,0,0,0.00
1564,18/04/2024,Canada,Tablet,Organic Search,Books,5,7.06,1,0,0.00
1565,01/11/2023,UK,Mobile,Social Media,Electronics,6,7.71,1,0,0.00
1566,28/10/2023,Germany,Tablet,Direct,Home,4,6.26,1,0,0.00
1567,18/12/2023,India,Tablet,Paid Ads,Beauty,2,6.72,1,1,94.85
1568,21/08/2024,UK,Desktop,Paid Ads,Sports,7,3.57,1,1,30.12
1569,01/09/2024,UK,Mobile,Direct,Books,6,5.01,1,0,0.00
1570,06/10/2023,USA,Desktop,Direct,Fashion,6,6.72,0,0,0.00
1571,07/04/2024,USA,Tablet,Paid Ads,Home,5,5.76,0,0,0.00
1572,23/05/2023,USA,Mobile,Paid Ads,Fashion,9,7.25,1,0,0.00
1573,07/08/2023,Canada,Desktop,Paid Ads,Electronics,7,7.92,0,0,0.00
1574,18/07/2024,India,Mobile,Direct,Books,2,7.17,1,0,0.00
1575,24/04/2023,Germany,Tablet,Organic Search,Sports,2,5.35,1,1,61.00
1576,26/10/2023,India,Desktop,Social Media,Sports,13,6.63,0,1,39.36
1577,14/04/2024,UK,Desktop,Referral,Home,5,5.45,1,1,22.44
1578,08/10/2024,Germany,Mobile,Referral,Home,6,6.82,0,1,82.87
1579,29/11/2024,Germany,Mobile,Referral,Fashion,5,11.23,0,0,0.00
1580,24/10/2023,India,Tablet,Email,Beauty,7,6.05,0,0,0.00
1581,09/07/2023,Canada,Mobile,Referral,Home,7,6.46,1,0,0.00
1582,06/12/2023,Germany,Tablet,Paid Ads,Beauty,6,2.24,0,0,0.00
1583,25/10/2023,India,Tablet,Referral,Beauty,7,6.76,1,0,0.00
1584,20/10/2024,UK,Tablet,Organic Search,Electronics,8,6.56,1,0,0.00
1585,27/02/2024,Australia,Mobile,Email,Sports,12,6.53,0,0,0.00
1586,30/06/2024,India,Desktop,Social Media,Sports,5,7.36,0,0,0.00
1587,21/10/2024,UK,Mobile,Referral,Home,10,7.92,1,1,72.23
1588,02/12/2023,USA,Desktop,Email,Sports,4,7,0,1,10.71
1589,05/07/2024,UK,Desktop,Paid Ads,Beauty,9,7.3,1,1,67.25
1590,11/04/2023,Germany,Mobile,Email,Books,4,6.06,0,0,0.00
1591,29/11/2023,UK,Desktop,Email,Home,8,4.07,0,0,0.00
1592,16/04/2024,Germany,Mobile,Referral,Fashion,2,4.77,0,0,0.00
1593,04/03/2023,Canada,Tablet,Paid Ads,Electronics,4,6.64,1,0,0.00
1594,20/04/2024,Australia,Desktop,Paid Ads,Sports,8,8.8,0,0,0.00
1595,20/02/2023,Germany,Desktop,Paid Ads,Fashion,2,5.68,0,0,0.00
1596,13/02/2023,Australia,Mobile,Email,Electronics,9,8.11,1,1,125.47
1597,13/05/2024,USA,Desktop,Email,Fashion,5,7.59,0,0,0.00
1598,25/06/2024,Australia,Tablet,Referral,Books,7,4.19,0,0,0.00
1599,12/08/2023,UK,Desktop,Social Media,Home,7,5.78,1,0,0.00
1600,24/10/2024,Canada,Tablet,Organic Search,Beauty,6,8.28,1,0,0.00
1601,29/10/2023,India,Tablet,Paid Ads,Electronics,7,6.58,0,0,0.00
1602,18/08/2024,USA,Desktop,Email,Books,8,6.32,1,1,132.35
1603,28/07/2023,India,Desktop,Direct,Home,6,5.56,1,0,0.00
1604,07/02/2023,UK,Desktop,Social Media,Sports,9,5.8,1,0,0.00
1605,11/10/2024,Canada,Desktop,Social Media,Electronics,3,6.99,1,1,87.34
1606,24/04/2023,Germany,Mobile,Social Media,Books,5,7.78,0,0,0.00
1607,30/09/2024,Canada,Mobile,Referral,Sports,8,4.31,1,0,0.00
1608,10/01/2023,Australia,Tablet,Referral,Fashion,6,4.14,1,1,34.92
1609,08/01/2024,UK,Desktop,Social Media,Books,4,4.61,1,0,0.00
1610,02/02/2024,Canada,Desktop,Direct,Beauty,7,3.33,1,0,0.00
1611,11/02/2023,India,Desktop,Referral,Home,5,4.15,1,0,0.00
1612,08/12/2024,Germany,Tablet,Paid Ads,Fashion,9,8.45,0,1,109.63
1613,23/08/2024,Australia,Desktop,Email,Books,4,8.23,0,0,0.00
1614,18/06/2023,Canada,Tablet,Email,Electronics,6,6.77,0,0,0.00
1615,21/01/2024,India,Mobile,Social Media,Fashion,4,7.24,1,1,2.82
1616,06/05/2023,UK,Desktop,Direct,Home,10,5.01,0,0,0.00
1617,01/12/2024,Australia,Desktop,Referral,Books,8,6.06,0,0,0.00
1618,07/03/2024,Germany,Desktop,Email,Home,4,10.48,1,0,0.00
1619,20/03/2024,Australia,Tablet,Referral,Beauty,5,4.73,1,0,0.00
1620,29/05/2024,Germany,Mobile,Paid Ads,Electronics,7,4,1,1,72.57
1621,22/12/2024,USA,Tablet,Paid Ads,Books,10,2.53,0,0,0.00
1622,04/11/2024,UK,Tablet,Direct,Books,3,9.95,1,1,97.72
1623,01/11/2023,India,Mobile,Paid Ads,Beauty,4,8.5,1,0,0.00
1624,30/01/2024,India,Mobile,Organic Search,Beauty,10,3.88,1,1,83.42
1625,30/08/2024,Canada,Mobile,Organic Search,Beauty,5,1.53,0,0,0.00
1626,05/08/2024,Canada,Mobile,Organic Search,Home,5,6.32,0,0,0.00
1627,05/01/2023,Canada,Mobile,Organic Search,Books,5,8.54,1,1,74.01
1628,21/07/2023,Germany,Desktop,Paid Ads,Fashion,3,4.88,0,0,0.00
1629,19/07/2023,Australia,Desktop,Email,Books,11,5.98,1,1,145.87
1630,02/08/2024,USA,Mobile,Referral,Fashion,6,5.22,0,0,0.00
1631,27/12/2024,India,Mobile,Direct,Home,7,6.01,1,1,34.98
1632,19/01/2024,UK,Desktop,Email,Sports,8,4.59,0,0,0.00
1633,21/04/2024,UK,Tablet,Email,Fashion,6,5.91,1,0,0.00
1634,19/04/2024,Australia,Tablet,Paid Ads,Sports,4,3.39,0,1,39.36
1635,18/08/2023,Canada,Desktop,Direct,Books,5,7.75,0,1,43.14
1636,19/12/2024,Australia,Tablet,Email,Sports,11,8.02,0,0,0.00
1637,16/09/2023,Australia,Tablet,Referral,Home,7,6.49,1,1,35.18
1638,29/01/2023,UK,Desktop,Referral,Fashion,10,7.87,0,1,28.75
1639,13/04/2024,India,Desktop,Social Media,Home,6,5.14,0,0,0.00
1640,08/03/2023,Germany,Desktop,Paid Ads,Home,5,5.39,0,0,0.00
1641,02/04/2023,India,Mobile,Referral,Fashion,5,8.79,0,1,11.98
1642,11/01/2024,UK,Desktop,Email,Sports,5,3.88,1,1,47.40
1643,29/10/2024,India,Tablet,Email,Beauty,8,5.73,0,0,0.00
1644,28/04/2024,UK,Mobile,Email,Home,6,8.45,1,1,48.76
1645,30/10/2023,Canada,Mobile,Organic Search,Sports,6,10.1,0,1,87.36
1646,11/03/2024,UK,Mobile,Email,Sports,4,7.06,0,0,0.00
1647,02/08/2023,Germany,Desktop,Paid Ads,Fashion,3,5.41,1,1,86.54
1648,02/01/2023,Australia,Tablet,Direct,Beauty,5,2.75,1,0,0.00
1649,03/03/2023,Germany,Mobile,Social Media,Electronics,7,10.06,1,0,0.00
1650,26/09/2023,Germany,Tablet,Paid Ads,Sports,8,4.66,0,1,45.40
1651,26/02/2024,Canada,Tablet,Direct,Home,4,5.91,0,0,0.00
1652,21/01/2024,UK,Tablet,Direct,Sports,3,6.26,1,1,42.46
1653,20/05/2024,UK,Desktop,Paid Ads,Electronics,7,7.36,0,0,0.00
1654,16/12/2024,USA,Mobile,Social Media,Electronics,3,6.15,0,0,0.00
1655,05/01/2023,Australia,Desktop,Referral,Beauty,5,5.22,0,1,64.85
1656,10/09/2024,UK,Tablet,Referral,Beauty,6,3.16,0,1,108.20
1657,25/05/2024,USA,Desktop,Organic Search,Fashion,5,7.6,0,0,0.00
1658,03/05/2023,India,Tablet,Organic Search,Fashion,5,5.53,1,0,0.00
1659,29/06/2023,India,Desktop,Social Media,Fashion,5,7.15,0,1,50.24
1660,21/12/2023,Australia,Desktop,Direct,Electronics,4,8.12,1,0,0.00
1661,27/10/2024,USA,Mobile,Paid Ads,Electronics,3,5.37,1,1,133.73
1662,18/10/2024,Germany,Mobile,Social Media,Beauty,6,7.79,1,0,0.00
1663,28/05/2024,UK,Desktop,Social Media,Beauty,9,4.24,0,0,0.00
1664,04/01/2023,Australia,Mobile,Social Media,Electronics,6,4.57,1,0,0.00
1665,06/09/2024,USA,Mobile,Social Media,Beauty,6,4.23,0,0,0.00
1666,26/10/2024,India,Tablet,Email,Fashion,5,6.76,1,0,0.00
1667,14/12/2024,USA,Desktop,Email,Electronics,8,6.02,1,0,0.00
1668,19/06/2023,India,Tablet,Paid Ads,Beauty,9,5.8,1,1,51.33
1669,28/10/2024,Germany,Mobile,Direct,Electronics,12,7.48,1,1,216.88
1670,23/07/2024,USA,Desktop,Direct,Electronics,7,5.35,0,1,36.03
1671,30/09/2024,Canada,Tablet,Paid Ads,Beauty,4,11.32,1,0,0.00
1672,08/12/2024,Germany,Tablet,Social Media,Home,14,6.67,0,0,0.00
1673,16/09/2024,USA,Tablet,Direct,Electronics,8,8.17,0,0,0.00
1674,20/12/2024,Australia,Tablet,Referral,Electronics,9,3.14,1,1,64.83
1675,26/05/2023,UK,Desktop,Direct,Home,5,4.27,0,0,0.00
1676,01/10/2023,USA,Desktop,Organic Search,Books,7,6.03,1,0,0.00
1677,09/12/2023,USA,Mobile,Paid Ads,Books,8,6.27,0,1,52.82
1678,06/12/2024,Germany,Desktop,Organic Search,Fashion,6,6.81,1,0,0.00
1679,20/10/2024,UK,Tablet,Organic Search,Beauty,4,6.73,0,1,109.02
1680,16/06/2023,USA,Mobile,Organic Search,Sports,8,5.54,0,0,0.00
1681,01/10/2023,Australia,Desktop,Direct,Sports,6,6.85,0,0,0.00
1682,04/07/2024,USA,Desktop,Organic Search,Fashion,6,3.97,0,1,226.54
1683,27/03/2024,USA,Desktop,Organic Search,Books,6,4.97,0,0,0.00
1684,22/12/2024,Canada,Desktop,Direct,Electronics,5,3.68,0,0,0.00
1685,29/08/2023,India,Desktop,Direct,Fashion,5,3.85,0,0,0.00
1686,29/07/2024,Australia,Tablet,Organic Search,Fashion,5,8.85,0,0,0.00
1687,31/01/2024,Germany,Mobile,Social Media,Sports,5,5.43,1,0,0.00
1688,07/11/2023,Australia,Desktop,Email,Books,3,4.9,1,1,42.48
1689,27/10/2024,USA,Mobile,Direct,Beauty,6,7.59,1,1,104.42
1690,07/07/2024,UK,Tablet,Paid Ads,Home,8,8.27,0,0,0.00
1691,10/01/2023,India,Desktop,Direct,Beauty,6,5.66,1,0,0.00
1692,13/09/2023,Canada,Desktop,Referral,Books,6,6.3,1,1,74.05
1693,19/04/2023,Germany,Mobile,Referral,Fashion,6,8.72,0,0,0.00
1694,02/11/2023,Canada,Desktop,Social Media,Books,6,5.05,1,1,39.63
1695,11/05/2024,Germany,Desktop,Referral,Sports,5,3.59,0,1,173.01
1696,17/01/2023,USA,Mobile,Referral,Fashion,9,8.35,1,1,67.55
1697,21/12/2023,Germany,Desktop,Social Media,Sports,3,5,1,1,52.77
1698,09/02/2023,UK,Desktop,Organic Search,Books,5,4.58,1,0,0.00
1699,25/09/2024,Canada,Desktop,Direct,Fashion,3,4.12,0,0,0.00
1700,14/09/2024,India,Tablet,Social Media,Sports,5,6.7,1,0,0.00
1701,22/02/2023,USA,Desktop,Direct,Electronics,2,4.53,0,0,0.00
1702,02/09/2023,Australia,Tablet,Email,Fashion,4,7.81,0,0,0.00
1703,01/09/2023,Canada,Tablet,Email,Sports,3,6.52,1,0,0.00
1704,09/04/2023,USA,Tablet,Social Media,Home,5,6.08,0,1,181.19
1705,05/01/2023,Germany,Tablet,Social Media,Electronics,8,5.35,0,0,0.00
1706,06/08/2023,India,Tablet,Direct,Electronics,5,7.27,0,0,0.00
1707,22/07/2024,India,Mobile,Paid Ads,Electronics,7,12.22,1,0,0.00
1708,23/01/2023,USA,Mobile,Email,Fashion,4,9.87,0,1,109.50
1709,18/06/2024,India,Mobile,Referral,Books,9,4.58,1,1,47.33
1710,28/01/2024,Germany,Tablet,Email,Sports,8,6.49,0,0,0.00
1711,14/02/2023,Canada,Tablet,Referral,Home,10,9.27,0,0,0.00
1712,12/03/2023,India,Desktop,Paid Ads,Sports,8,8.31,0,1,46.44
1713,11/10/2023,Australia,Mobile,Organic Search,Fashion,11,8.27,0,1,52.87
